raw_message_id,parse_status,reply_to_message_id,raw_text,warning_text,warnings_summary,primary_intent,intents,action_types,actions_structured_summary,symbol,direction,market_type,confidence,parser_used,parser_mode,status,signal_id,target_scope_kind,target_scope_scope,target_refs,target_refs_count,linking_strategy,new_stop_level,close_scope,close_fraction,hit_target,fill_state,result_mode,cancel_scope,reported_results,reported_profit_percent,reported_leverage_hint,tp_prices,links_count,hashtags_count,validation_warning_count,diagnostics_summary
2106,PARSED,527,"[trader#A]

Давайте стоп поставим на точку входа, точнее немного выше, чтобы отбить комиссию, 1 тейк должны сегодня забрать

p.s. если возьмет стоп, значит чуть ниже перезайдем",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,527,signal,single,527,1,,ENTRY,,,TP1,,,,,,,,0,0,0,
2096,PARSED,527,"фиксирую 70% позиции. 4% чистого движения.

поздравляю


З.ы. Тейк был. Но засчитаю себе только 4%

Лимитку на усреднение можно убрать. Стоп обязательно чуть выше точки входа",,,U_TP_HIT,U_TP_HIT | U_STOP_HIT,,,,,,0.7,,,,527,signal,single,527,1,,,,,STOP,,,,,,,,0,0,0,
2089,PARSED,550,"Понедельник начинается не с плюса... -16%. Больно. Но у нас висят лонговые сделки, которые с лихвой перекроют эту убыточную сделку

Такие минуса тоже нужны, чтобы отрезветь от постоянных плюсов.

Продолжаем работать и ждать тейков по лонгам",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,550,signal,single,550,1,,,,,TP,,,,,,,,0,0,0,
2088,PARSED,549,еще один стоп в копилку -8%,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,549,signal,single,549,1,,,,,STOP,,,,,,,,0,0,0,
2087,PARSED,520,"1 тейк. с учетом усреднения 10% 

Поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,520,signal,single,520,1,,,,,TP1,,,,,,,,0,0,0,
2071,PARSED,518,"1  тейк. с учетом усреднения +13%

Поздравляю. Стопы по ARB и FART вернули (с учетом тейка https://t.me/c/3171748254/566) и даже заработали сверху 4%

обязательно стоп в безубыток",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,,signal_group,multiple,518 | 566,2,,ENTRY,,,TP1,,,,,,,,0,0,0,
2065,PARSED,,"[trader#A]

Все лонги закрываю на текущих отметках, не нравится рынок.",,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=SELECTOR}),,,,0.7,,,,,signal,unknown,,0,,,ALL_LONGS,,,,,,,,,,0,0,0,
2026,PARSED,672,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,672,signal,single,672,1,,,,,TP1,,,,,,,,0,0,0,
2022,PARSED,674,стоп 1.4%,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,674,signal,single,674,1,,,,,STOP,,,,,,,,0,0,0,
2016,PARSED,672,2 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,672,signal,single,672,1,,,,,TP2,,,,,,,,0,0,0,
2015,PARSED,673,1 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,673,signal,single,673,1,,,,,TP1,,,,,,,,0,0,0,
2014,PARSED,675,3 тейка. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,675,signal,single,675,1,,,,,TP,,,,,,,,0,0,0,
2013,PARSED,677,3 тейка. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,677,signal,single,677,1,,,,,TP,,,,,,,,0,0,0,
2012,PARSED,613,1 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,613,signal,single,613,1,,,,,TP1,,,,,,,,0,0,0,
2011,PARSED,579,стоп. 7.1%,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,579,signal,single,579,1,,,,,STOP,,,,,,,,0,0,0,
2002,PARSED,704,"Декабрь начинаем со стопа.  

1.1% убытка

если соблюдаете РМ (1-2% от депозита), то данный минус полная ерунда для вас. Всегда важна дистанция",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,704,signal,single,704,1,,,,,STOP,,,,,,,,0,0,0,
1988,PARSED,707,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,707,signal,single,707,1,,,,,TP1,,,,,,,,0,0,0,
1987,PARSED,705,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,705,signal,single,705,1,,,,,TP1,,,,,,,,0,0,0,
1986,PARSED,706,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,706,signal,single,706,1,,,,,TP1,,,,,,,,0,0,0,
1978,PARSED,611,"по этому сигналу, очень давнему, но с хорошим усреднением шорт дал 1 тейк - 7.88%",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,611,signal,single,611,1,,,,,TP1,,,,,,,,0,0,0,
1977,PARSED,575,а тут был стоп 9.44%,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,575,signal,single,575,1,,,,,STOP,,,,,,,,0,0,0,
1976,PARSED,,"[trader#A]

за ноябрь осталось два сигнала, которые еще не взяли, минимум, 1 тейк или стоп:
1. https://t.me/c/3171748254/686 p.s. стоп был, почему-то установил у себя другой стоп... -10.3%, но так как вход был на 0.3%, минус не должен был быть сильно неприятным
2. https://t.me/c/3171748254/569",,,U_TP_HIT,U_TP_HIT | U_STOP_HIT,,,,,,0.7,,,,,signal_group,multiple,686 | 569,2,,,,,STOP,,,,,,,,0,0,0,
1970,PARSED,750,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,750,signal,single,750,1,,,,,TP1,,,,,,,,0,0,0,
1965,PARSED,751,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,751,signal,single,751,1,,,,,TP1,,,,,,,,0,0,0,
1953,PARSED,750,2 тейк. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,750,signal,single,750,1,,,,,TP2,,,,,,,,0,0,0,
1948,PARSED,750,Все тейки. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,750,signal,single,750,1,,,,,TP,,,,,,,,0,0,0,
1947,PARSED,766,"Стоп. Но все вопросы к Trader#4

Шучу, мой косяк",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,766,signal,single,766,1,,,,,STOP,,,,,,,,0,0,0,
1946,PARSED,765,1 тейк. Поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,765,signal,single,765,1,,,,,TP1,,,,,,,,0,0,0,
1928,PARSED,768,"стоп, убыток 3.6%",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,768,signal,single,768,1,,,,,STOP,,,,,,,,0,0,0,
1927,PARSED,769,2 тейка. поздравляю,,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,769,signal,single,769,1,,,,,TP2,,,,,,,,0,0,0,
1926,PARSED,770,стоп,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,770,signal,single,770,1,,,,,STOP,,,,,,,,0,0,0,
1925,PARSED,787,стоп. 2.6 убытка,,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,787,signal,single,787,1,,,,,STOP,,,,,,,,0,0,0,
